"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-01-24",,,,,,,,,"3.0",",,7,0730","0.0","T,,7,0730","25.0",",,7,0730",,,"5.0",",,7","-2.8",",,7","-2.8",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-01-25",,,,,,,,,"0.5",",,7,0730","8.0",",,7,0730","51.0",",,7,0730",,,"-1.7",",,7","-12.2",",,7","-12.2",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-01-26",,,,,,,,,"0.0","T,,7,0730","3.0",",,7,0730","25.0",",,7,0730",,,"-8.9",",,7","-16.7",",,7","-15.0",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-01-27",,,,,,,,,"4.1",",,7,0730","84.0",",,7,0730","127.0",",,7,0730",,,"-6.1",",,7","-15.0",",,7","-9.4",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-01-28",,,,,,,,,"0.0","T,,7,0730","3.0",",,7,0730","102.0",",,7,0730",,,"-6.7",",,7","-20.0",",,7","-12.2",",,7,0730",,,,,"10.2",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-01-29",,,,,,,,,"10.4",",,7,0730","109.0",",,7,0730","178.0",",,7,0730",,,"1.7",",,7","-12.2",",,7","-9.4",",,7,0730",,,,,"20.3",",,7",,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-01-30",,,,,,,,,"0.5",",,7,0730","10.0",",,7,0730","152.0",",,7,0730",,,"-8.9",",,7","-22.8",",,7","-22.8",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-01-31",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","152.0",",,7,0730",,,"-20.0",",,7","-27.8",",,7","-27.2",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-01",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","152.0",",,7,0730",,,"-15.0",",,7","-27.2",",,7","-19.4",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-02",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","152.0",",,7,0730",,,"-7.8",",,7","-19.4",",,7","-11.7",",,7,0730",,,,,"20.3",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-03",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","76.0",",,7,0730",,,"5.0",",,7","-11.7",",,7","2.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-04",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0","T,,7,0730",,,"11.7",",,7","2.2",",,7","6.7",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-05",,,,,,,,,"4.1",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"10.6",",,7","0.6",",,7","0.6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-06",,,,,,,,,"11.2",",,7,0730","8.0",",,7,0730","0.0","T,,7,0730",,,"3.3",",,7","-2.2",",,7","-0.6",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-07",,,,,,,,,"2.3",",,7,0730","0.0",",,7,0730","0.0","T,,7,0730",,,"1.1",",,7","-0.6",",,7","-0.6",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-08",,,,,,,,,"1.5",",,7,0730","3.0",",,7,0730","0.0","T,,7,0730",,,"12.8",",,7","-8.9",",,7","-8.9",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-09",,,,,,,,,"0.8",",,7,0730","15.0",",,7,0730","0.0","T,,7,0730",,,"-7.8",",,7","-12.8",",,7","-12.8",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-10",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0","T,,7,0730",,,"-3.3",",,7","-12.8",",,7","-8.9",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-11",,,,,,,,,"2.3",",,7,0730","30.0",",,7,0730","25.0",",,7,0730",,,"-2.8",",,7","-8.9",",,7","-4.4",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-12",,,,,,,,,"9.7",",,7,0730","25.0",",,7,0730","51.0",",,7,0730",,,"-1.1",",,7","-4.4",",,7","-1.7",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-13",,,,,,,,,"7.9",",,7,0730","48.0",",,7,0730","76.0",",,7,0730",,,"1.1",",,7","-6.1",",,7","-6.1",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-14",,,,,,,,,"2.3",",,7,0730","69.0",",,7,0730","76.0",",,7,0730",,,"-2.8",",,7","-12.2",",,7","-5.0",",,7,0730",,,,,"12.7",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-15",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","25.0",",,7,0730",,,"6.7",",,7","-5.0",",,7","-0.6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-16",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","25.0",",,7,0730",,,"-0.6",",,7","-8.3",",,7","-6.1",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-17",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","25.0",",,7,0730",,,"-2.8",",,7","-6.1",",,7","-5.6",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-18",,,,,,,,,"10.2",",,7,0730","137.0",",,7,0730","152.0",",,7,0730",,,"-3.3",",,7","-7.8",",,7","-7.8",",,7,0730",,,,,"15.2",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-19",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","127.0",",,7,0730",,,"-1.7",",,7","-16.7",",,7","-15.6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-20",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","102.0",",,7,0730",,,"0.0",",,7","-15.6",",,7","-4.4",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,"    1",",,7",,,"    1",",,7",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-21",,,,,,,,,"2.5",",,7,0730","5.0",",,7,0730","76.0",",,7,0730",,,"2.8",",,7","-4.4",",,7","0.0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-22",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","76.0",",,7,0730",,,"4.4",",,7","-7.2",",,7","-7.2",",,7,0730",,,,,"15.2",",,7",,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-23",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","51.0",",,7,0730",,,"5.0",",,7","-7.2",",,7","-2.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-24",,,,,,,,,"5.6",",,7,0730","0.0",",,7,0730","0.0","T,,7,0730",,,"8.3",",,7","-2.2",",,7","6.1",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-25",,,,,,,,,"1.3",",,7,0730","25.0",",,7,0730","25.0",",,7,0730",,,"7.8",",,7","-8.9",",,7","-8.3",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-26",,,,,,,,,"0.5",",,7,0730","5.0",",,7,0730","0.0","T,,7,0730",,,"-2.8",",,7","-9.4",",,7","-9.4",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-27",,,,,,,,,"3.8",",,7,0730","41.0",",,7,0730","51.0",",,7,0730",,,"-3.3",",,7","-9.4",",,7","-7.8",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-02-28",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","51.0",",,7,0730",,,"-2.8",",,7","-14.4",",,7","-11.1",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-01",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","25.0",",,7,0730",,,"-1.1",",,7","-12.8",",,7","-12.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-02",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0","T,,7,0730",,,"2.8",",,7","-12.2",",,7","-2.8",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-03",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","0.0","T,,7,0730",,,"1.1",",,7","-8.9",",,7","-8.9",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-04",,,,,,,,,"0.5",",,7,0730","8.0",",,7,0730","0.0","T,,7,0730",,,"-1.7",",,7","-14.4",",,7","-12.8",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-05",,,,,,,,,"0.5",",,7,0730","15.0",",,7,0730","25.0",",,7,0730",,,"-6.7",",,7","-14.4",",,7","-13.3",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-06",,,,,,,,,"1.0",",,7,0730","15.0",",,7,0730","25.0",",,7,0730",,,"-6.1",",,7","-15.0",",,7","-14.4",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-07",,,,,,,,,"0.5",",,7,0730","13.0",",,7,0730","25.0",",,7,0730",,,"-5.6",",,7","-14.4",",,7","-8.9",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-08",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0","T,,7,0730",,,"-2.2",",,7","-12.2",",,7","-10.6",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-09",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0","T,,7,0730",,,"5.0",",,7","-10.6",",,7","-7.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,"    1",",,7",,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-10",,,,,,,,,"16.5",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"8.3",",,7","-7.2",",,7","3.3",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-11",,,,,,,,,"0.3",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"3.9",",,7","-2.8",",,7","-2.8",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-12",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"5.6",",,7","-7.2",",,7","-7.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-13",,,,,,,,,"0.0","T,,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"8.3",",,7","-7.2",",,7","1.1",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-14",,,,,,,,,"1.3",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"12.2",",,7","1.1",",,7","9.4",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-15",,,,,,,,,"9.1",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"18.3",",,7","4.4",",,7","4.4",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,"    1",",,7",,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-16",,,,,,,,,"4.8",",,7,0730","8.0",",,7,0730","0.0","T,,7,0730",,,"5.0",",,7","-1.1",",,7","-1.1",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-17",,,,,,,,,"1.0",",,7,0730","13.0",",,7,0730","0.0",",,7,0730",,,"2.8",",,7","-8.9",",,7","-8.9",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-18",,,,,,,,,"0.0","T,,7,0730","5.0",",,7,0730","0.0","T,,7,0730",,,"3.9",",,7","-9.4",",,7","-3.3",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-19",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"5.6",",,7","-6.1",",,7","-6.1",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-20",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"9.4",",,7","-6.1",",,7","-1.1",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-21",,,,,,,,,"2.8",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"7.2",",,7","-1.1",",,7","3.3",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-22",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","0.0","T,,7,0730",,,"6.1",",,7","-1.1",",,7","1.1",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-23",,,,,,,,,"0.3",",,7,0730","3.0",",,7,0730","0.0",",,7,0730",,,"7.2",",,7","-5.6",",,7","-5.0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-24",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"10.0",",,7","-5.0",",,7","-2.2",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-25",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"12.8",",,7","-2.2",",,7","-1.1",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-26",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"8.9",",,7","-6.7",",,7","-6.1",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-27",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"8.9",",,7","-7.2",",,7","-6.7",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-28",,,,,,,,,"0.5",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"12.2",",,7","-6.7",",,7","5.6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-29",,,,,,,,,"1.3",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"20.0",",,7","3.3",",,7","3.3",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-30",,,,,,,,,"15.7",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"12.2",",,7","2.8",",,7","2.8",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-03-31",,,,,,,,,"17.8",",,7,0730","30.0",",,7,0730","25.0",",,7,0730",,,"6.1",",,7","-6.1",",,7","-5.6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-01",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","0.0","T,,7,0730",,,"0.6",",,7","-7.8",",,7","-7.8",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-02",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"6.7",",,7","-7.8",",,7","0.0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-03",,,,,,,,,"0.0","T,,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"13.3",",,7","0.0",",,7","3.9",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-04",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"12.8",",,7","1.1",",,7","2.2",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-05",,,,,,,,,"0.3",",,7,0730","0.0","T,,7,0730","0.0",",,7,0730",,,"5.6",",,7","1.7",",,7","2.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-06",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"16.1",",,7","2.2",",,7","2.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-07",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"20.6",",,7","2.2",",,7","5.0",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-08",,,,,,,,,"0.3",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"22.2",",,7","5.0",",,7","13.9",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-09",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"22.8",",,7","8.3",",,7","8.3",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-10",,,,,,,,,"0.0",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"16.7",",,7","0.6",",,7","1.1",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-11",,,,,,,,,"0.8",",,7,0730","5.0",",,7,0730","0.0",",,7,0730",,,"7.2",",,7","0.0",",,7","2.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-12",,,,,,,,,"0.8",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"13.9",",,7","2.2",",,7","12.2",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-13",,,,,,,,,"4.6",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"17.2",",,7","2.8",",,7","3.3",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-14",,,,,,,,,"5.8",",,7,0730","8.0",",,7,0730","0.0","T,,7,0730",,,"14.4",",,7","0.6",",,7","0.6",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,"    1",",,7",,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-15",,,,,,,,,"11.7",",,7,0730","5.0",",,7,0730","0.0",",,7,0730",,,"3.3",",,7","0.0",",,7","1.7",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-16",,,,,,,,,"0.0","T,,7,0730","0.0","T,,7,0730","0.0",",,7,0730",,,"12.8",",,7","0.0",",,7","5.6",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-17",,,,,,,,,"0.5",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"20.0",",,7","5.6",",,7","6.7",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,"    1",",,7",,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-18",,,,,,,,,"1.5",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"15.6",",,7","6.7",",,7","14.4",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,"    1",",,7"
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-19",,,,,,,,,"17.5",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"18.9",",,7","5.0",",,7","5.0",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-20",,,,,,,,,"0.5",",,7,0730","0.0",",,7,0730","0.0",",,7,0730",,,"6.7",",,7","3.9",",,7","3.9",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2019-04-21",,,,,,,,,"24.6",",,7,0730","0.0","T,,7,0730","0.0",",,7,0730",,,"6.1",",,7","3.9",",,7","3.9",",,7,0730",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,
